Judul,Penulis,Pembimbing 1,Pembimbing 2,Abstrak,Prodi
Tinjauan Fiqih Muamalah Dan Undang-undang No 2 Tahun 1960 Terhadap Praktek Bagi Hasil Pertanian “Ngalak Paron” Di Desa Somalang Kabupaten Pamekasan., Hasbi Assiddiqi," Ahmad Musadad, S.HI., M.S.I","Ahmad Musadad, S.HI., M.S.I","Islam merupakan agama yang lengkap serta sempurna. Dimana didalamnya telah mengatur kaidah-kaidah kehidupan manusia dalam segala hal, baik dalam hal ibadah maupun dalam hal muamalah.  Salah satu praktek muamalah dalam kehidupan sehari-hari yaitu dalam bidang pertanian yakni tata cara bagi hasil dengan pihak lain, praktek inilah yang  dilakukan oleh masyarakat petani di Desa Somalang yang disebut ngalak paron. oleh sebab itu peneliti tertarik untuk meneliti bagaimana Tinjauan Fiqih Muamalah dan Undang-Undang No 2 Tahun 1960 Terhadap Praktek Bagi Hasil Pertanian Ngalak Paron Di Desa Somalang Kabupaten Pamekasan. tujuan penelitian ini untuk mengetahui serta memahami bagaimana praktek bagi hasil pertanian ngakak paron dan tinjauan fiqih muamalah dan Undang-Undang no.2 Tahun 1960 Terhadap Praktek Bagi Hasil Pertanian Ngalak Paron Di Desa Somalang Kabupaten Pamekasan. 
Metode yang digunakan dalam penelitian ini menggunkan analisis kualitatif deskriptif, sehingga pengumpulan data dengan cara mengamati langsung ditempat atau dilokasi, dengan tujuan untuk memahami perilaku yang ada dalam masyarakat atau instansi. Data yang digunakan dalam penelitian ini menggunakan data primer dan sekunder. Metode pengumpulan data yang digunakan adalah wawancara, observasi, dan Dokumentasi.
Hasil penelitian ini menunjukkan bahwa praktek bagi hasil pertanian “ngalak paron” di Desa Somalang Kecamatan Pakong Kabupaten Pamekasan adalah praktek perjanjian bagi hasil pertanian yang dalam Islam disebut dengan akad Muzara’ah dan Mukhabarah, yang mana pemilik tanah akan meminta kepada petani penggarap agar tanahnya dikelola dan ditanami berbagai macam tanaman yang hasilnya nanti di bagi dua. Ada juga petani penggarap yang akan meminta langsung kepada pemilik tanah agar tanah tersebut bisa dikelola dengan berbagai macam tanaman yang menguntungkan yang hasilnya nati juga akan di bagi dua.
Kata Kunci :    Fiqih Muamalah, Undang-Undang No 2 Tahun 1960, Ngalak Paron,    Desa Somalang Kabupaten Pamekasan",17
TINJAUAN HUKUM ISLAM TERHADAP INFAQ DALAM AKAD KAFALAH BIL UJRAH PADA PRODUK PEMBIAYAAN KAFALAH HAJI DI BMT NU NGASEM BOJONEGORO, MUHAMMAD TAJUDIN MARZUKI," ACHMAD BADARUS SYAMSI, S.H.I., M.H.","ACHMAD BADARUS SYAMSI, S.H.I., M.H.","Skripsi ini berjudul “Tinjauan Hukum Islam terhadap Infaq dalam Akad Kafalah Bil Ujrah pada Produk Pembiayaan Kafalah Haji di BMT NU Ngasem Bojonegoro”. Dengan latar belakang bahwa dalam akad kafalah bil ujrah yang ada pada produk pembiyaan kafalah haji di BMT NU Ngasem Bojonegoro terdapat sistem infaq. Adapun adanya infaq tersebut banyak nasabah yang kurang paham akan adanya sistem tersebut, sekalipun ada sebagian nasabah yang mengetahui akan tetapi untuk nominal besar kecilnya infaq tersebut tidak dijelaskan oleh pihak BMT NU Ngasem Bojonegoro. Peneliti ini bertujuan untuk menjawab pertanyaan: 1) Bagaimana implementasi infaq dalam akad kafalah bil ujrah pada produk pembiayaan kafalah haji di BMT NU Ngasem Bojonegoro? 2) Bagaimana tinjauan hukum islam terhadap infaq dalam akad kafalah bil ujrah pada produk pembiayaan kafalah haji di BMT NU Ngasem Bojonegoro?
Penelitian ini menggunakan jenis penelitian lapangan (field research) dengan pendekatan deskriptif analisis. Sumber data primer yang digunakan yakni wawancara dan observasi. Adapun penelitian ini yakni data yang dikumpulkan menyangkut diri sendiri serta beberapa anggota nasabah pada tabungan kafalah haji di BMT NU Ngasem Bojonegoro. Sedangkan sumber data sekunder didapat dari literatur buku dan jurnal yang berkaitan dengan fokus penelitian.
Hasil penelitian ini menyimpulkan bahwa: 1) adanya infaq dalam tabungan kafalah haji jika ditinjau dari al-qur’an dan hadits tidak sesuai dikarenakan infaq dalam hal ini nasabah selaku penginfaq tidak mengetahui besar kecilnya nominal yang akan diinfaqkan. 2) jika ditinjau dari rukun dan syarat dari segi penginfaq terdapat suatu keadaan terpaksa dikarenakan sebagian nasabah tidak mendapat pemberitahuan terlebih dahulu mengenai infaq serta nominal untuk infaq tersebut. 3) jika ditinjau dari sighatnya juga terdapat ketidak sesuaian dikarenakan tidak terbukanya pihak BMT kepada nasabah  yakni kurang kompeten dalam menjelaskan mekanisme yang ada secara rinci.

Kata kunci: Infaq, Kafalah Haji, dan Hukum Islam.",17
IMPLEMENTASI AKAD MUDHARABAH PADA REKSA DANA SYARIAH PERSPEKTIF FATWA MUI NOMOR 20/DSN MUI/IV/2001 (STUDI KASUS DI BANK SYARIAH MANDIRI SURABAYA), RAMANDA PANJI PRAYOGA," MOHAMAD ALI HISYAM, P.h.D","MOHAMAD ALI HISYAM, P.h.D","Skripsi ini berjudul “Implementasi Akad Mudharabah Pada Reksa Dana Syariah Perspektif Fatwa Mui Nomor 20/Dsn-Mui/Iv/2001 
Penelitian ini bertujuan untuk mengetahui implementasi akad mudharabah pada reksa dana syariah perspektif Fatwa MUI (Nomor 20/DSN-MUI/IV/2001) di Bank Syariah Mandiri Surabaya. Ada beberapa sub masalah yang diangkat sebagai berikut: 1) Bagaimana impelementasi akad mudharabah pada Reksa Dana syariah di Bank Syariah Mandiri Surabaya, 2) Bagaimana implementasi fatwa MUI Nomor 20/DSN-MUI/IV/2001 terkait implementasi akad mudharabah pada Reksa Dana syariah di Bank Syariah Mandiri Surabaya.
Jenis penelitian ini tergolong jenis penelitian field research kualitatif. Metode pengumpulan data yang digunakan adalah observasi, wawancara, dan beberapa referensi buku. Teknik pengolahan data dilakukan dengan melalui tiga tahapan, yaitu: reduksi data, penyajian data, dan penarikan kesimpulan.
Hasil penelitian ini menunjukkan bahwa pengelolaan reksa dana syariah yang diterapkan oleh Bank Syariah Mandiri Surabaya sudah sesuai dengan prinsip syariah Islam menurut fatwa Dewan Syariah Nasional MUI No: 20/DSN-MUI/IX/20, namun pada penerapannya belum bisa menerapkannya secara keseluruhan. Pelaksanaan pembiayaan mudharabah di Bank Syariah Mandiri Surabaya dilakukan dengan cara teratur dan berkekuatan hukum sehingga dapat memberikan rasa aman kepada kedua belah pihak. Hal itu sudah sesuai dengan prinsip syariah. Mekanisme operasional dalam reksa dana syariah dapat dibedakan menjadi dua, yaitu (1) antara pemodal dengan manajer investasi yang dilakukan dengan sistem wakalah dan (2) antara manajer investasi dengan emiten dilakukan dengan sistem mudharabah.

Kata Kunci: Mudharabah, Reksa Dana Syariah, Fatwa MUI",17
"Tinjauan Fiqih Muamalah Terhadap Jual Beli Bibit Telur Ikan Gurami (Studi Kasus Desa Cengkok, Kecamatan Ngronggot Kabupaten Nganjuk)", Mohamad Hatta," Achmad Badarus Syamsi, S.H.I., M.H.","Achmad Badarus Syamsi, S.H.I., M.H.","ABSTRAK
Melatarbelakangi penulisan skripsi ini, praktek jual beli bibit telur ikan gurami dengan sistem perkiraan sebagai proses perhitunganya, praktek jual beli ini sudah lama diterapkan dan sudah melekat pada masyarakat Desa Cengkok bahkan sudah dapat dikatakan tradisi dan sampai sekarang pun belum ada perubahan mengenai sistemnya.
Tujuan penelitian ini untuk mengetahui proses transaksi dan tinjauan fiqh muamalah terhadap jual beli bibit ikan gurami  dengan sistem perkiraan sebagai proses perhitunganya. dalam penelitian ini penulis menggunakan pendekatan kualitatif, data yang diperoleh dengan cara wawancara, observasi, dan dokumentasi. Kemudian data tersebut dianalisis dengan metode kualitatif deskriptif, selanjutnya seluruh data dicek keabsahannya.
Hasil penelitian ini menunjukan bahwa praktek jual beli bibit telur ikan gurami yaitu  dengan sistem perkiraan sebagai proses perhitunganya, maka dapat diisimpulkan bahwa hasil analisis berdasarkan dari fiqh muamalah belum dapat dikatakan sah secara keseluruhan karena masih ada beberapa hal yang belum memenuhi rukun dan syarat sebagaimana jual beli yang sah
Kata kunci: jual beli ikan dan perkiraan
",17
"PENEMPATAN TENAGA KERJA BERDASARKAN DOMISILI PEMBERI KERJA DAN PENERIMA KERJA DALAM PERSPEKTIF HUKUM ISLAM DAN HUKUM KETENAGAKERJAAN (STUDI KASUS PETANI GARAM DI DESA PAGAGAN, KECAMATAN PADEMAWU, KABUPATEN PAMEKASAN)", Moh. Zainal Arifin," Achmad Badarus Syamsi, S.H.I., M.H",,"
Pasal 32 ayat (3) UU Nomor 13 Tahun 2003 tentang Ketenagakerjaan menyebutkan bahwa “Penempatan tenaga kerja dilaksanakan dengan memperhatikan pemerataan kesempatan kerja dan penyediaan tenaga kerja sesuai dengan kebutuhan program nasional dan daerah.” Pasal tersebut merupakan latar belakang dari skripsi ini. Tujuan dari skripsi ini adalah untuk mendeskripikan bagaimana penempatan tenaga kerja di Kabupaten Pamekasan serta bagaimana perspektif hukum islam dan hukum ketenagakerjaan terhadap ketidaksesuaian penempatan tenaga kerja sebagaimana studi kasus petani garam di desa Pagagan, kecamatan Pademawu, kabupaten Pamekasan. 
Penelitian ini menggunakan metode kualitatif dengan jenis penelitian lapangan (field research). Penelitian ini menggunakan pendekatan yuridis-empiris dan menggunakan observasi, wawancara, dan dokumentasi sebagai teknik pengumpulan data tentang petani garam di desa Pagagan, kecamatan Pademawu, kabupaten Pamekasan, serta data yang diperoleh dari dinas tenaga kerja dan transmigrasi kabupaten Pamekasan tentang deskripsi penempatan tenaga kerja di kabupaten Pamekasan. Selanjutnya, data yang diperoleh dianalisis secara induktif dan dipaparkan secara deskriptif-analitis. 
Penelitian ini menghasilkan suatu kesimpulan bahwa penempatan tenaga kerja di Disnakertrans kabupaten Pamekasan dilaksanakan menggunakan konsep yang terdiri dari Antar Kerja Antar Lokal (AKAL), Antar Kerja Antar Daerah (AKAD), dan Antar Kerja Antar Negara (AKAN). Disnakertrans kabupaten Pamekasan tidak menempatkan tenaga kerja, akan tetapi membantu mencarikan perusahaan yang membutuhkan tenaga kerja serta melayani pengurusan kartu kuning (AK/I) bagi para pencari kerja yang ingin melamar pekerjaan di perusahaan yang membutuhkan tenaga kerja. Pelayanan dan mekanisme tersebut dapat memudahkan para pencaker yang sedang mencari lowongan kerja untuk kemudian melamar kerja di perusahaan. Namun meskipun demikian, angka pengangguran di kabupaten Pamekasan masih lebih banyak daripada pencaker terdaftar yang diterima sebagai pekerja formal di Perusahaan. Dengan demikian, meskipun para pemilik lahan garam hanya bisa mempekerjakan tenaga kerja secara informal, perlu adanya pendekatan dari disnakertrans kabupaten Pamekasan selaku instansi terkait ketenagakerjaan agar para pemilik lahan garam memiliki kesadaran hukum sehingga dapat lebih memperhatikan keadaan ketenagakerjaan serta membantu meminimalisir pengangguran di kabupaten Pamekasan. Selain itu, pemilik lahan garam di desa Pagagan, kecamatan Pademawu, kabupaten Pamekasan juga harus memilik tanggung jawab sosial perusahaan. Penempatan tenaga kerja yang dilakukan dengan memperhatikan kebutuhan program nasional dan daerah sebagaimana tertuang dalam UU Ketenagakerjaan merupakan bagian dari CSR atau tanggung jawab sosial perusahaan yang dapat mewujudkan adanya kemaslahatan umum bagi masyarakat sekitar perusahaan. Kemaslahatan tersebut sesuai dengan salah satu prinsip hukum Islam serta merupakan bagian dari maslahah mursalah. 
         
Kata Kunci : Penempatan Tenaga Kerja, Hukum Ketenagakerjaan, Hukum Islam.
",17
"""TINJAUAN FIQIH MUAMALAH TERHADAP TAMBAHAN UPAH PESAN ANTAR MAKANAN PADA DRIVER GO-FOOD CABANG KOMPLEK RUKO GREEN GARDEN GRESIK”", Nurin Ayu Dia Puspita," Mohammad Hipni, S.HI., M.H","Mohammad Hipni, S.HI., M.H","ABSTRAK
Latar belakang penelitian ini bahwa adanya biaya tambahan dari pihak Driver atas pesanan makanan Go-food yang tidak sesuai dengan harga yang tertera di struk di dalam aplikasi. Bahwa tambahan tersebut sebagai pengganti ongkos parkir. Karena itulah, peneliti tertarik meneliti tentang “Tinjauan Fiqih Muamalah Terhadap Tambahan Upah Pesan Antar Makanan Pada Driver Go-Food Cabang Komplek Ruko Green Garden Gresik” penelitian ini bertujuan untuk menjawab pertanyaan: 1) Bagaimana praktik penambahan upah pada layanan pesan antar makanan di Cabang Ruko Green Garden Gresik? 2) Bagaimana tinjauan fiqih muamalah terhadap penambahan upah pada layanan pesan antar makanan Go-Food Cabang Ruko Green Garden Gresik?
Penelitian ini menggunakan jenis penelitian lapangan atau (field research). Sumber data yang digunakan data primer dan data sekunder. Data primer di dapat dari wawancara terhadap pihak Gojek, Driver, dan Pemesan. Sedangkan, data sekunder di dapat dari buku, jurnal, majalah, dan dokumen dan lainnya yang berkaitan dengan fokus penelitian.
Hasil penelitian ini dapat disimpulkan bahwa: 1) adanya pemesanan makanan memudahkan masyarakat. Tetapi, masyarakat banyak yang mengeluh karna adanya tambahan harga yang lebih tinggi dari harga yang sebenarnya yang digunakan sebagai pengganti ongkos parkir. 2) jika ditinjau berdasarkan fiqih muamalah tidak sesuai dengan teori, karna adanya praktik kecurangan berupa tambahan uang parkir yang tidak disebutkan oleh pihak driver kepada pemesan, di awal kesepakatan akad. 

Kata kunci: Penetapan Harga, Fiqih Muamalah, pesanan makanan (Gofood)
",17
TINJAUAN FIQIH MUAMALAH TERHADAP PENGUPAHAN MAKELAR PADA ANGKUTAN UMUM StudiKasusAngkutanUmum di Terminal Pelabuhan Kamal), Roudotul Ulumah," Achmad Badarus Syamsi, S.H.I., M.H","Achmad Badarus Syamsi, S.H.I., M.H","Dengan latar belakang bahwa pengupahan pada makelar di Terminal Pelabuhan Kamal tidak diketahui secara pasti perjanjian kerja yang disepakatidantidakdiketahui secara jelas upah yang akan dibayarkan kepada makelar. Karena itulah, peneliti tertarik untuk meneliti tentang Tinjauan Fiqih MuamalahTerhadap PengupahanMakelar Pada Angkutan Umum (Studi Kasus Angkutan Umum diTerminal Pelabuhan Kamal). Penelitian ini bertujuan untuk menjawab pertanyaan: 1) Bagaimana praktik pengupahan makelar angkutan umum yang terjadi di Terminal Pelabuhan Kamal? 2) Bagaimana tinjauan Fiqih Muamalah terhadap praktik pengupahan makelar angkutan umum yng terjadi di Terminal Pelabuhan Kamal?

 Penelitian ini menggunakan jenis penelitian lapangan (Field Research) dengan pendekatan yuridis empiris. Sumber data primer yang digunakan yakni observasi, wawancara serta dokumentasi dengan pengamatan langsung ke lapangan yang berkaitan dengan fokus penelitian, yaitu pengupahan makelar pada angkutan umum yang ditinjau dari Fiqih Muamalah. Sedangkan sumber data sekunder didapat dari literatur buku, jurnal yang berkaitan dengan fokus penelitian.

 Hasil penelitian ini menyimpulkan bahwa pengupahan pada makelar angkutan umum. Jika ditinjau berdasarkan dari praktik yang ada di lapangan sudah sesuai dikarenakan antara pihak makelar dan supir saling rela.jika ditinjau dari Fiqih Muamalah tidak sesuai dengan teori yakni, dikarenakan saat melakukan ijab qabul atau perjanjian kerja pihak supir tidak menjelaskan pada pihak makelar mengenai upah yang didapat sebelum melakukan pekerjaa.

Kata Kunci : Upah, Fiqh Muamalah, Makelar.
",17
"STUDI KOMPARASI HUKUM ISLAM DAN UNDANG-UNDANG NO. 13 TAHUN 2003 TENTANG KETENAGAKERJAAN TERHADAP PERLINDUNGAN KESELAMATAN DAN KESEHATAN PEKERJA PEMOTONG BESI TUA
(Studi Kasus Tanjung Jati Kamal Bangkalan)
", SYARIFA HANIM, Ahmad Musadad,,"Anak Perusahaan CV. Agung Sejahtera yang merupakan perusahaan nasional yang bergerak dalam sektor pemotongan besi tua kapal di desa Tanjung Jati, Kecamatan Kamal, Kabupaten Bangkalan. Keselamatan dan Kesehatan di CV. Agung Sejahtera di desa Tanjung Jati, Kecamatan Kamal, Kabupaten Bangkalan masih perlu peningkatan dan koreksi terhadap pekerja dan alat-alat yang menyangkut tentang pekerjaan dilapangan. Berdasarkan uraian terssebut, maka dirumuskan masalah pada penelitian ini adalah “ Bagaimana praktek kerja pemotongan besi tua serta Bagaimana Studi Komparasi Hukum Islam dan Undang-Undang No. 13 Tahun 2003 Tentang Ketenagakerjaan terhadap Perlindungan Keselamatan dan Kesehatan Kerja Jenis Penelitian yang digunakan dalam penelitian ini adalah penelitian field research, metode penelitian kualitatif bersifat deskriptif, pengumpulan data menggunakan metode observasi, wawancara, dan dokumentasi yang mendukung serta memperkuat dengan landasan Al-Qur’an dan Hadist.Hasil penelitian menunjukkan bahwa perusahaan CV. Agung Sejahtera pekerja hanya mempersiapkan alat pelindung seperti jaket dan sepatu boot serta masker, tanpa helm. Mengerjakan pemotongan kapal dimulai dari bagian kepala kapal kemudian diteruskan sampai dek atau geladak. Bongkahan besi yang sudah dipotong lalu ditarik ke darat dengan memakai crane, kemudian di potong lagi menjadi lebih kecil sehingga dapat dimasukkan kedalam truk untuk dikirim ke pabrik. Keselamatan dan Kesehatan Kerja di CV. Agung Sejahtera belum sesuai dengan Undang-Undang No.13 Tahun 2003 karena masih banyaknnya peraturan perundang-undangan yang belum dilaksanakan. Maqa>shid syari’ah untuk dijadikan sebagai penetap hukum diperbolehkan karena hal tersebut merupakan bentuk dari perlindungan terhadap diri/jiwa agar terhindar dari kerusakan/bahaya.

Kata kunci: Pemotongan Besi Tua, Perlindungan, K3
",17
PERLINDUNGAN HUKUM PERJANJIAN BAGI HASIL PERTANIAN GARAM PERSPEKTIF HUKUM PERDATA DAN KOMPILASI HUKUM EKONOMI SYARIAH (Studi Kasus di Desa Padelegan Kecamatan Pademawu Kabupaten Pamekasan), Armyza Octasari," Achmad Badarus Syamsi, S.H.I., M.H",,"Jurnal yang berjudul perlindungan hukum perjanjian bagi hasil pertanian garam perspektif hukum perdata dan Kompilasi Hukum Ekonomi Syariah dengan studi kasus di Desa Padelegan Kecamatan Pademawu Kabupaten Pamekasan ini merupakan penelitian lapangan untuk menjawab pertanyaan bagaimana praktik perjanjian bagi hasil pertanian garam yang ada di Desa Padelegan Kecamatan Pademawu Kabupaten Pamekasan serta untuk mengetahui bagaimana perlindungan hukumnya.
Penelitian ini menggunakan penelitian kualitatif untuk jenis penelitian lapangan yang mana bersifat deskriptif analisis dengan menggambarkan kejadian yang terjadi dilapangan kemudian menganalisnya berdasarkan yuridis. Pendekatan yang digunakan adalah yuridis empiris karena penulis menganalisis berdasarkan hukum perdata dan kompilasi hukum ekonomi syariah kemudian digabungkan dengan fakta-fakta yang ada dilapangan khususnya yang berkaitan tentang perjanjian. Teknik analisis mengunakan metode induktif bersamaan dengan pengumpulan data melalui observasi, wawancara dan dokumentasi.
Hasil penelitian ini menyimpulkan bahwa perjanjian bagi hasil di Desa Padelegan Kecamatan Pademawu Kabupaten Pamekasan telah dianggap sah dimata hukum karena telah memenuhi syarat sah perjanjian sebagaimana yang ada dalam hukum perdata dan rukun-rukun akad yang termaktub dalam kompilasi hukum ekonomi syariah. Namun dikarenakan perjanjian yang dibuat tersebut dilakukan secara lisan dan tanpa menghadirkan saksi baik dalam perspektif hukum perdata maupun kompilasi hukum ekonomi syariah, perjanjian tersebut dianggap memiliki kekuatan hukum yang lemah.

Kata kunci: Perjanjian, Hukum Perdata, Kompilasi Hukum Ekonomi Syariah, Perlindungan Hukum.",17
"PELAKSANAAN PENDAFTARAN PERKARA MELALUI 
SISTEM E-COURT PERSPEKTIF PERMA NO. 03 TAHUN 2018 (Studi Kasus di Pengadilan Agama Surabaya)
", Choirotun Nasukha," Rudi Hermawan, S.H.I., M.S.I",,"Dalam sebuah penyelesaian sengketa di Pengadilan Agama, hal yang tidak kalah penting adalah proses administrasi perkara, karena apabila proses administrasi perkara tidak dilakukan, maka proses penyelesaian perkara juga tidak dapat dilakukan. Sesuai dengan buku Pedoman Pelaksanaan Tugas dan Administrasi Peradilan Agama disebutkan, bahwasanya pelaksanaan administrasi perkara di Pengadilan Agama dilakukan melalui Meja I, Meja II, dan Meja III. Akan tetapi sejak tanggal 4 April 2018, Mahkamah Agung membuat sebuah kebijakan baru dalam pelaksanaan administrasi perkara di Pengadilan yang dituangkan di dalam Perma No. 03 Tahun 2018 yang berisi tentang Administrasi Perkara di Pengadilan Secara Elektronik. Selain itu Mahkamah Agung juga menunjuk 32 Pengadilan percontohan administrasi perkara di Pengadilan secara elektronik, yang salah satunya adalah Pengadilan Agama Surabaya. Karena itulah, peneliti merasa tertarik untuk meneliti pelaksanaan administrasi perkara secara elektronik yang dilakukan di Pengadilan Agama Surabaya. Penelitian ini memiliki tujuan untuk menjawab pertanyaan: 1) Bagaimana pelaksanaan pendaftaran perkara melalui sistem e-Court di Pengadilan Agama Surabaya? Dan 2) Bagaimana pelaksanaan pendaftaran (administrasi) perkara secara elektronik di Pengadilan Agama Surabaya ditinjau melalui Perma No. 03 Tahun 2018? 
Penelitian ini merupakan jenis penelitian lapangan (Field Research) dengan pendekatan diskpriptif kualitatif. Sumber data yang digunakan ada 2 yaitu sumber data primer  dan sumber data skunder. Sumber data primer diperoleh dari melakukan observasi dan wawancara secara langsung pada lokasi objek yang akan diteliti, sedangkan sumber data skunder diperoleh dari buku-buku, jurnal dan artikel serta literatur yang berhubungan dengan objek penitian.
Hasil penelitian ini adalah bahwasanya pelaksanaan administrasi perkara secara elektronik dengan menggunakan aplikasi e-court di Pengadilan Agama Surabaya sudah sesuai dengan Peraturan Mahkamah Agung No. 03 Tahun 2018 tentang Administrasi Perkara Di Pengadilan Secara Elektronik dan dapat menerapkan asas cepat, sederhana, dan biaya ringan. 

Kata Kunci : Administrasi, Elektronik, e-Court
",17
PERLINDUNGAN K3 (KESELAMATAN DAN KESEHATAN KERJA) TERHADAP KULI PANGGUL WANITA DI PASAR TRADISIONAL PABEAN SURABAYA DITINJAU DARI UU NO. 13 TAHUN 2003 DAN MAQASHID SYARIAH, RISWANDIYANTO,  Mohammad Ali Hisyam. Ph.D,,"
Kuli panggul wanita adalah seorang wanita yang bekerja menjadi seorang kuli atau buruh kasar yang mengangkat dan memanggul barang dengan beban berat yang banyak. Di Pasar Tradisional Pabean Surabaya terdapat hubungan kerja anatara pengusaha dengan seorang seorang buruh yaitu kuli panggul wanita yang bekerja sebagai memanggul atau mengangkat barang. Dalam sistem keselamatan dan kesehatan kerjanya kurang diperhatikan sedangkan tempat medan kerjanya sangat membahayakan. Seorang pengusaha hanya memberikan perlindungan keselamatan berupa penutup kepala dan kain dalam memanggul barang pada awalnya saja dan ketika rusak maka buruh membawa sendiri dari rumah atau kost. Kesehatan kerjanya kurang terjamin karena pengusaha akan memberikan fasilitas kesehatan ke rumah sakit apabila buruh mengalami kecelakaan parah, sedangkan kecelakaan biasa tidak disediakan obat-obatan. Penelitian ini mengunakan penelitian lapangan dengan jenis kualitatif. Dalam menganalisis data menggunakan pendekaatan yuridis empiris dan teori-teori. Data yang didapat dari lapangan dianalisis dengan menggunakan undang-undang ketenagakerjaan dan teori maqashid syariah. Dari hasil penelitian yang didapat menunjukkan bahwa keselamatan dan kesehatan kerja yang diterapkan oleh seorang pengusaha kurang sesuai dengan Undang-Undang Ketenagakerjaan Nomor 13 Tahun 2003 Pada pasal 86 dan pada pemeliharaan jiwa kurang menjamin keselamatan pekerja  dipandang dari aspek maqashid syariah.
Kata  Kunci: Kuli Panggul Wanita, Keselamatan dan Kesehatan kerja, Maqashid Syariah.
",17
"RESPON MASYARAKAT TERHADAP FATWA MUI NO : 33 TENTANG VAKSIN MR (MEASLES RUBELLA)
(Studi Kasus Di Kecamatan Bugul Kidul Kota Pasuruan)
", MUKHAMAD HIDAYATUR RAKHMAN," Shofiyun Nahidloh, S.Ag., M.H.I",,"Penelitian ini berjudul respon masyarakat terhadap fatwa MUI No: 33 tentang vaksin MR (measles rubella) studi kasus di Kecamatan Bugul Kidul Kota Pasuruan. Latar belakang penelitian ini yaitu vaksin MR yang merupakan program dari pemerintah tetapi memiliki beberapa bahan yang tergolong haram untuk anak di seluruh Indonesia tidak terkecuali yang beragama Islam dan telah diberi fatwa mubah oleh MUI, oleh karena itu peneliti ingin membahas respon dari masyarakat kepada fatwa MUI dan vaksin MR.
Jenis penelitian kali ini merupakan penelitian kualitatif. Sedangkan sumber data dalam penelitian ini diperoleh melalui wawancara, observasi, dan sumber data yang berbentuk dokumentasi.
Hasil penelitian ini menunjukkan bahwa terjadi pro dan kontra didalam masyarakat yang mengetahui fatwa MUI karena mereka memiliki argumen dan alasan untuk tidak mengikuti atau tetap mengikuti fatwa MUI. Sedangkan pada masyarakat yang tidak mengetahui fatwa MUI cenderung tidak ada kontra karena mereka hanya mengikuti apa yang ada atau apa yang telah disosialisasikan kepada mereka tanpa mengetahui hukum atau fatwa dari MUI mengenai hal tersebut.
",17
Perspektif Pasal 1365 KUHPER dan KHES Terhadap Perbuatan Melawan Hukum Pengguna Jasa Rental Mobil (Studi Kasus di Sanjaya Putra Rental Mobil JL.Pakunden Pesantren Kediri), Islamiyara Ikhsanti," Khoirun Nasik S.HI.,M.HI",,"Skripsi yang berjudul perspektif pasal 1365 KUHPerdata dan KHES terhadap perbuatan melawan hukum pengguna jasa rental mobil dengan studi di Sanjaya Putra Rental Mobil di Desa Pakunden Kecamatan Pesantren Kabupaten Kediri merupakan penelitian lapangan untuk menjawab perbuatan melawan hukum yang dilakukan oleh penyewa rental mobil di Sanjaya Putra Rental Mobil di Desa Pakunden Kecamatan Pesantren Kabupaten Kediri serta untuk mengetahui bagaimana cara menyelesaikan perbuatan hukumnya. Metode yang digunakan dalam penelitian ini adalah penelitian lapangan (Field Research) dan bersifat deskriptif kualitatif. Sumber data berupa data primer dan sekunder. Metode pengumpulan data berupa wawancara, dokumentasi, kepustakaan dan observasi. Kemudian dianalisis secara kualititif. 
Hasil penelitian menyimpulkan bahwa penyelesaian kasus perbuatan melawan hukum di Sanjaya Putra Rental Mobil ini melalui jalur non litigasi atau diluar pengadilan. Dan penyelesaiannya dilakukan secara musyawarah antara pemilik rental dengan penyewa yang melakukan perbuatan hukum. Akibat adanya perbuatan melawan hukum yang dilakukan oleh penyewa maka pemilik rental mengalami kerugian yang cukup besar, sehingga penyewa wajib mengganti rugi atas kerusakan mobil yang diakibatkan oleh kelalaian penyewa mobil itu sendiri. 
 Kata Kunci: perbuatan melawan hukum, pasal 1365 KUHperdata, KHES 

",17
